painting,paintingLabel,depicts,depictsLabel
http://www.wikidata.org/entity/Q24690883,Portret mężczyzny z tabakierką,http://www.wikidata.org/entity/Q15026,krzesło
http://www.wikidata.org/entity/Q24690883,Portret mężczyzny z tabakierką,http://www.wikidata.org/entity/Q937106,tabakiera
http://www.wikidata.org/entity/Q24690932,Portret Gabriela Taszyckiego z rodziną,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24690932,Portret Gabriela Taszyckiego z rodziną,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q24690932,Portret Gabriela Taszyckiego z rodziną,http://www.wikidata.org/entity/Q8436,rodzina
http://www.wikidata.org/entity/Q24690932,Portret Gabriela Taszyckiego z rodziną,http://www.wikidata.org/entity/Q9265143,Gabriel Taszycki
http://www.wikidata.org/entity/Q24691005,Portret Stanisława Mniszka,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24691005,Portret Stanisława Mniszka,http://www.wikidata.org/entity/Q118214998,Stanisław Adam Mniszek
http://www.wikidata.org/entity/Q24691054,Portret Marii Urszuli z Radziwiłłów Krasińskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24691054,Portret Marii Urszuli z Radziwiłłów Krasińskiej,http://www.wikidata.org/entity/Q64024895,Maria Urszula Radziwiłł
http://www.wikidata.org/entity/Q24691109,Portret mężczyzny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24691135,Portret konny Wincentego Krasińskiego,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q24691135,Portret konny Wincentego Krasińskiego,http://www.wikidata.org/entity/Q153389,Czako
http://www.wikidata.org/entity/Q24691135,Portret konny Wincentego Krasińskiego,http://www.wikidata.org/entity/Q231204,szabla
http://www.wikidata.org/entity/Q24691135,Portret konny Wincentego Krasińskiego,http://www.wikidata.org/entity/Q382603,ułani
http://www.wikidata.org/entity/Q24691135,Portret konny Wincentego Krasińskiego,http://www.wikidata.org/entity/Q888263,Wincenty Krasiński
http://www.wikidata.org/entity/Q24691168,Portret Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,Tadeusz Kościuszko
http://www.wikidata.org/entity/Q24691304,Portret Zygmunta Krasińskiego jako dziecka,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q24691304,Portret Zygmunta Krasińskiego jako dziecka,http://www.wikidata.org/entity/Q231204,szabla
http://www.wikidata.org/entity/Q24691304,Portret Zygmunta Krasińskiego jako dziecka,http://www.wikidata.org/entity/Q245355,Zygmunt Krasiński
http://www.wikidata.org/entity/Q24691495,Portret chłopa ukraińskiego,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q24691495,Portret chłopa ukraińskiego,http://www.wikidata.org/entity/Q44806,Ukraińcy
http://www.wikidata.org/entity/Q24691495,Portret chłopa ukraińskiego,http://www.wikidata.org/entity/Q838811,chłopi
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q13191,pomarańcza
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q14952,nakrycie głowy
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q35473,okno
http://www.wikidata.org/entity/Q24691637,Portret Wieńczysława i Konstantego Potockich w wieku dziecięcym,http://www.wikidata.org/entity/Q99895,poduszka
http://www.wikidata.org/entity/Q24691725,Portret młodej kobiety,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24691756,Portret Aleksandra I Romanowa,http://www.wikidata.org/entity/Q7434,Uniform
http://www.wikidata.org/entity/Q24691756,Portret Aleksandra I Romanowa,http://www.wikidata.org/entity/Q15193,Aleksander I Romanow
http://www.wikidata.org/entity/Q24691788,Portret hrebiego Leopoldo Cicognara,http://www.wikidata.org/entity/Q2754987,Leopoldo Cicognara
http://www.wikidata.org/entity/Q24691838,Portret kobiety w zielonej sukni,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q24691883,Portret Franciszka Ksawerego Druckiego-Lubeckiego,http://www.wikidata.org/entity/Q1196123,mundur wojskowy
http://www.wikidata.org/entity/Q24691883,Portret Franciszka Ksawerego Druckiego-Lubeckiego,http://www.wikidata.org/entity/Q1442377,Franciszek Ksawery Drucki-Lubecki
http://www.wikidata.org/entity/Q25712379,Posąg gotyckiej Madonny,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q25712379,Posąg gotyckiej Madonny,http://www.wikidata.org/entity/Q179700,posąg
http://www.wikidata.org/entity/Q25712379,Posąg gotyckiej Madonny,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q25712397,Portret Pelagii Witosławskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25712397,Portret Pelagii Witosławskiej,http://www.wikidata.org/entity/Q191931,wózek inwalidzki
http://www.wikidata.org/entity/Q25712397,Portret Pelagii Witosławskiej,http://www.wikidata.org/entity/Q1494444,laska
http://www.wikidata.org/entity/Q25712397,Portret Pelagii Witosławskiej,http://www.wikidata.org/entity/Q2191986,senior
http://www.wikidata.org/entity/Q25712405,Przy świecy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25712405,Przy świecy,http://www.wikidata.org/entity/Q35473,okno
http://www.wikidata.org/entity/Q25712405,Przy świecy,http://www.wikidata.org/entity/Q12888135,świeca
http://www.wikidata.org/entity/Q25712407,Portret Marii Piotruszewskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25712411,Widok Beresteczka,http://www.wikidata.org/entity/Q41176,budynek
http://www.wikidata.org/entity/Q25712411,Widok Beresteczka,http://www.wikidata.org/entity/Q819126,Beresteczko
http://www.wikidata.org/entity/Q25712416,Dziewczyna z Polesia,http://www.wikidata.org/entity/Q3031,dziewczyna
http://www.wikidata.org/entity/Q25712416,Dziewczyna z Polesia,http://www.wikidata.org/entity/Q2002752,chusta
http://www.wikidata.org/entity/Q25712431,"Portret Michaliny Krzyżanowskiej, żony artysty",http://www.wikidata.org/entity/Q15026,krzesło
http://www.wikidata.org/entity/Q25712431,"Portret Michaliny Krzyżanowskiej, żony artysty",http://www.wikidata.org/entity/Q228283,kot
http://www.wikidata.org/entity/Q25712431,"Portret Michaliny Krzyżanowskiej, żony artysty",http://www.wikidata.org/entity/Q11778553,Michalina Krzyżanowska
http://www.wikidata.org/entity/Q25712437,Babcia z wnuczkiem,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25712437,Babcia z wnuczkiem,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q25712437,Babcia z wnuczkiem,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q25712437,Babcia z wnuczkiem,http://www.wikidata.org/entity/Q9235758,babcia
http://www.wikidata.org/entity/Q25712437,Babcia z wnuczkiem,http://www.wikidata.org/entity/Q11921506,wnuk
http://www.wikidata.org/entity/Q25712449,Werki pod Wilnem,http://www.wikidata.org/entity/Q41176,budynek
http://www.wikidata.org/entity/Q25712449,Werki pod Wilnem,http://www.wikidata.org/entity/Q207903,Wilia
http://www.wikidata.org/entity/Q25712449,Werki pod Wilnem,http://www.wikidata.org/entity/Q2026687,Werki
http://www.wikidata.org/entity/Q25712452,Portret Julii Paszkiewiczowej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25712452,Portret Julii Paszkiewiczowej,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q25712452,Portret Julii Paszkiewiczowej,http://www.wikidata.org/entity/Q3305213,obraz
http://www.wikidata.org/entity/Q25713818,Most na Sekwanie,http://www.wikidata.org/entity/Q1471,Sekwana
http://www.wikidata.org/entity/Q25713818,Most na Sekwanie,http://www.wikidata.org/entity/Q12280,most
http://www.wikidata.org/entity/Q25713818,Most na Sekwanie,http://www.wikidata.org/entity/Q178193,parowiec
http://www.wikidata.org/entity/Q25713822,Kobieta z wiadrami,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713822,Kobieta z wiadrami,http://www.wikidata.org/entity/Q47107,wiadro
http://www.wikidata.org/entity/Q25713822,Kobieta z wiadrami,http://www.wikidata.org/entity/Q10607082,Warkocz
http://www.wikidata.org/entity/Q25713825,Portret Zygmunta Lubicz-Zaleskiego,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q25713825,Portret Zygmunta Lubicz-Zaleskiego,http://www.wikidata.org/entity/Q44416,krawat
http://www.wikidata.org/entity/Q25713825,Portret Zygmunta Lubicz-Zaleskiego,http://www.wikidata.org/entity/Q191851,wazon
http://www.wikidata.org/entity/Q25713825,Portret Zygmunta Lubicz-Zaleskiego,http://www.wikidata.org/entity/Q1187930,bukiet
http://www.wikidata.org/entity/Q25713825,Portret Zygmunta Lubicz-Zaleskiego,http://www.wikidata.org/entity/Q3576397,Zygmunt Lubicz-Zaleski
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q10978,winogrono
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q28319,motyle
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q80151,kapelusz
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q168658,lalka
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q191019,Winorośl
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q209596,Starzec
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q728408,Koza pospolita
http://www.wikidata.org/entity/Q25713828,"Vita brevis, ars longa",http://www.wikidata.org/entity/Q1187930,bukiet
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q140,lew afrykański
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q5113,ptaki
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q357384,Kaskada (wodospad)
http://www.wikidata.org/entity/Q25713846,Kaskada,http://www.wikidata.org/entity/Q1096533,arekowce
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q11639,taniec
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q43192,Flaga Francji
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q7112808,Gramofon
http://www.wikidata.org/entity/Q25713852,14 lipca na wsi,http://www.wikidata.org/entity/Q9545439,papierowy lampion
http://www.wikidata.org/entity/Q25713857,Szewc,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713857,Szewc,http://www.wikidata.org/entity/Q152355,szewc
http://www.wikidata.org/entity/Q25713873,Dumka Jaremy,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713873,Dumka Jaremy,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q25713873,Dumka Jaremy,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713873,Dumka Jaremy,http://www.wikidata.org/entity/Q123991,step
http://www.wikidata.org/entity/Q25713873,Dumka Jaremy,http://www.wikidata.org/entity/Q12164003,ukraiński strój ludowy
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q47805,Kozacy
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q2546737,Aleje Ujazdowskie w Warszawie
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q25713878,Wiosna 1905,http://www.wikidata.org/entity/Q7318712,Rewolucja 1905 roku w Królestwie Polskim
http://www.wikidata.org/entity/Q25713891,Żaglówki na morzu,http://www.wikidata.org/entity/Q165,morze
http://www.wikidata.org/entity/Q25713891,Żaglówki na morzu,http://www.wikidata.org/entity/Q1075310,żaglówka
http://www.wikidata.org/entity/Q25713903,Dwaj chłopi stojący nad wschodzącą oziminą,http://www.wikidata.org/entity/Q7561,śnieg
http://www.wikidata.org/entity/Q25713903,Dwaj chłopi stojący nad wschodzącą oziminą,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713903,Dwaj chłopi stojący nad wschodzącą oziminą,http://www.wikidata.org/entity/Q80151,kapelusz
http://www.wikidata.org/entity/Q25713903,Dwaj chłopi stojący nad wschodzącą oziminą,http://www.wikidata.org/entity/Q188869,pole
http://www.wikidata.org/entity/Q25713903,Dwaj chłopi stojący nad wschodzącą oziminą,http://www.wikidata.org/entity/Q838811,chłopi
http://www.wikidata.org/entity/Q25713914,Anioł miłości,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25713916,Krajobraz podgórski - Kopa Magury w Zakopanem,http://www.wikidata.org/entity/Q8502,góra
http://www.wikidata.org/entity/Q25713916,Krajobraz podgórski - Kopa Magury w Zakopanem,http://www.wikidata.org/entity/Q11743305,Kopa Magury
http://www.wikidata.org/entity/Q25713977,Guliwer i Olbrzym,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q25713977,Guliwer i Olbrzym,http://www.wikidata.org/entity/Q42233,sierp
http://www.wikidata.org/entity/Q25713977,Guliwer i Olbrzym,http://www.wikidata.org/entity/Q3707571,olbrzym
http://www.wikidata.org/entity/Q25713989,Autoportret z fajką,http://www.wikidata.org/entity/Q487,uśmiech
http://www.wikidata.org/entity/Q25713989,Autoportret z fajką,http://www.wikidata.org/entity/Q104526,fajka
http://www.wikidata.org/entity/Q25713989,Autoportret z fajką,http://www.wikidata.org/entity/Q442239,Tadeusz Pruszkowski
http://www.wikidata.org/entity/Q25714005,Dame a l'incroyable,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25714005,Dame a l'incroyable,http://www.wikidata.org/entity/Q80151,kapelusz
http://www.wikidata.org/entity/Q25714005,Dame a l'incroyable,http://www.wikidata.org/entity/Q191022,Szalik
http://www.wikidata.org/entity/Q25714005,Dame a l'incroyable,http://www.wikidata.org/entity/Q1762975,parasol
http://www.wikidata.org/entity/Q25714030,Melancholia,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q25714030,Melancholia,http://www.wikidata.org/entity/Q8074,chmura
http://www.wikidata.org/entity/Q25714030,Melancholia,http://www.wikidata.org/entity/Q8355,skrzypce
http://www.wikidata.org/entity/Q25714030,Melancholia,http://www.wikidata.org/entity/Q187947,partytura
http://www.wikidata.org/entity/Q25714030,Melancholia,http://www.wikidata.org/entity/Q204948,smyczek
http://www.wikidata.org/entity/Q22342154,Portret Heleny Tekli z Ossolińskich Lubomirskiej jako Flory,http://www.wikidata.org/entity/Q209644,Flora
http://www.wikidata.org/entity/Q22342154,Portret Heleny Tekli z Ossolińskich Lubomirskiej jako Flory,http://www.wikidata.org/entity/Q5703761,Helena Tekla Ossolińska
http://www.wikidata.org/entity/Q22342282,Portret duchownego,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22342282,Portret duchownego,http://www.wikidata.org/entity/Q45722,kardynał
http://www.wikidata.org/entity/Q22342321,Portret wdowy z miniaturą,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q22342321,Portret wdowy z miniaturą,http://www.wikidata.org/entity/Q179115,wdowa
http://www.wikidata.org/entity/Q22342321,Portret wdowy z miniaturą,http://www.wikidata.org/entity/Q232793,Ludwika Maria Gonzaga
http://www.wikidata.org/entity/Q22342321,Portret wdowy z miniaturą,http://www.wikidata.org/entity/Q282129,miniatura
http://www.wikidata.org/entity/Q22342321,Portret wdowy z miniaturą,http://www.wikidata.org/entity/Q3291845,Marie-Félicie des Ursins
http://www.wikidata.org/entity/Q22342728,Autoportret,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q22342728,Autoportret,http://www.wikidata.org/entity/Q236930,Maria Stuart
http://www.wikidata.org/entity/Q22342728,Autoportret,http://www.wikidata.org/entity/Q282129,miniatura
http://www.wikidata.org/entity/Q22342728,Autoportret,http://www.wikidata.org/entity/Q380704,Bartholomeus van der Helst
http://www.wikidata.org/entity/Q22342728,Autoportret,http://www.wikidata.org/entity/Q425548,paleta
