museum,museumLabel,coordinates,website,image
http://www.wikidata.org/entity/Q17619112,Izba Muzealna Stowarzyszenia Przyjaciół Ziemi Gubińskiej w Gubinie,Point(14.7277 51.9468),,http://commons.wikimedia.org/wiki/Special:FilePath/Niederlausitz%2008-13%20img09%20Gubin%20%28PL%29.jpg
http://www.wikidata.org/entity/Q17619114,Muzeum Ziemi Jutrosińskiej w Jutrosinie,Point(17.1694 51.6472),,
http://www.wikidata.org/entity/Q17619116,Muzeum Kamieni w Kamieniu Pomorskim,Point(14.7858 53.9697),http://kamienie.sokolowski-muzea.eu,http://commons.wikimedia.org/wiki/Special:FilePath/Wolin%20Gate%20and%20Piast%20Tower%20in%20Kamie%C5%84%20Pomorski%20bk5.JPG
http://www.wikidata.org/entity/Q17619117,Muzeum Stara Plebania w Karczewie,Point(21.252 52.0754),,
http://www.wikidata.org/entity/Q17619118,Muzeum Ziemi Kościerskiej w Kościerzynie,Point(17.9786 54.1222),http://muzeumziemikoscierskiej.com.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Ratusz%20w%20Ko%C5%9Bcierzynie.jpg
http://www.wikidata.org/entity/Q17619119,Muzeum Parafialne w Kraczewicach,Point(22.1 51.2017),,
http://www.wikidata.org/entity/Q17619120,Muzeum Misyjne w Krośnie,Point(21.7658 49.6822),,
http://www.wikidata.org/entity/Q17619121,Muzeum Rzemiosła w Krośnie,Point(21.7658 49.6822),http://www.muzeumrzemiosla.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Kamienica%20Pod%20zegarem%2C%20ob.%20Muzeum%20Rzemios%C5%82a%20w%20Kro%C5%9Bnie%20A-221%20z%2012.11.1990.jpg
http://www.wikidata.org/entity/Q17619123,Muzeum w Lęborku,Point(17.7519 54.5439),http://www.muzeum.lebork.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Lebork%20Muzeum%20DSC%202443.jpg
http://www.wikidata.org/entity/Q17619127,Muzeum Parafialne w Łaskarzewie,Point(21.5937 51.7891),,
http://www.wikidata.org/entity/Q17619129,Mauzoleum Martyrologii Wsi Polskich w Michniowie,Point(20.8489 51.0053),,http://commons.wikimedia.org/wiki/Special:FilePath/Mauzoleum%20Michni%C3%B3w%2002%20ssj%2020061227.jpg
http://www.wikidata.org/entity/Q17619130,Muzeum Misyjne w Miejscu Piastowym,Point(21.7833 49.6333),,http://commons.wikimedia.org/wiki/Special:FilePath/Miejsce%20Piastowe%2C%20sanktuarium%20muzeum.jpg
http://www.wikidata.org/entity/Q17619131,Muzeum w Mielniku,Point(23.0477 52.3291),,http://commons.wikimedia.org/wiki/Special:FilePath/MIELNIK%2018%20Muzeum.jpg
http://www.wikidata.org/entity/Q17619133,Muzeum Ziemi Garwolińskiej w Miętnem,Point(21.5728 51.9225),,
http://www.wikidata.org/entity/Q17619134,Muzeum Ziemi Mińskiej w Mińsku Mazowieckim,Point(21.5556 52.1806),http://muzeum-minskmaz.home.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%C5%84sk%20Mazowiecki%20Pa%C5%82acyk%20%C5%81ubie%C5%84skich.JPG
http://www.wikidata.org/entity/Q17619136,Prywatne Muzeum im. Tadeusza Balickiego w Młynarach,Point(19.7204 54.1864),,
http://www.wikidata.org/entity/Q17619137,Muzeum Sprzętu Wojskowego w Mrągowie,Point(21.2942 53.8507),http://www.muzeum.mragowo.pl/,
http://www.wikidata.org/entity/Q17619138,Muzeum w Mrągowie,Point(21.3041 53.8704),http://mragowo.muzeum.olsztyn.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Ratusz%20NMR.JPG
http://www.wikidata.org/entity/Q17619140,Muzeum Misyjne w Mysłowicach,Point(19.1533 50.2236),http://www.brzeczkowice.katowice.opoka.org.pl/muzeum/,http://commons.wikimedia.org/wiki/Special:FilePath/Mys%C5%82owice-Brz%C4%99czkowice%20-%20Ko%C5%9Bci%C3%B3%C5%82%20pw.%20Matki%20Boskiej%20Bolesnej%2001.jpg
http://www.wikidata.org/entity/Q17619143,Muzeum Ziemi Lubawskiej w Nowym Mieście Lubawskim,Point(19.5926 53.4225),,http://commons.wikimedia.org/wiki/Special:FilePath/Nowe%20Miasto%20Lubawskie%20-%20brama%20Brodnicka.jpg
http://www.wikidata.org/entity/Q17619145,Żuławski Park Historyczny w Nowym Dworze Gdańskim,Point(19.1133 54.2131),http://www.zph.org.pl,
http://www.wikidata.org/entity/Q17619147,Ogród Czasu,Point(16.9781 52.3998),,
http://www.wikidata.org/entity/Q17619148,Olecka Izba Historyczna w Olecku,Point(22.5072 54.0389),,
http://www.wikidata.org/entity/Q17619149,Muzeum w Ostródzie,Point(19.9612 53.7034),,http://commons.wikimedia.org/wiki/Special:FilePath/Zamek%20w%20Ostr%C3%B3dzie%201.jpg
http://www.wikidata.org/entity/Q17619150,Muzeum Ziemi Torzymskiej w Ośnie Lubuskim,Point(14.8701 52.454),,http://commons.wikimedia.org/wiki/Special:FilePath/Town%20hall%20O%C5%9Bno%20Lubuskie.JPG
http://www.wikidata.org/entity/Q17619152,Muzeum Ziemi Otwockiej w Otwocku,Point(21.2794 52.0903),http://www.muzeum.ock.com.pl,
http://www.wikidata.org/entity/Q17619153,Muzeum Tyflologiczne w Owińskach,Point(16.9761 52.5115),,
http://www.wikidata.org/entity/Q17619157,Muzeum Sanktuaryjne w Piekarach Śląskich,Point(18.9445 50.3838),,http://commons.wikimedia.org/wiki/Special:FilePath/Piekary%20Slaskie%20Muzeum%20Sanktuaryjne.jpg
http://www.wikidata.org/entity/Q17619158,Muzeum Ziemi Piskiej w Piszu,Point(21.8075 53.6275),http://www.muzeumziemipiskiej.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Pisz%20-%20Ratusz%202012%20%282%29.JPG
http://www.wikidata.org/entity/Q17619160,Prywatne Muzeum Broni Pancernej i Militariów w Bielsku-Białej,Point(19.0444 49.8225),http://www.militaria.bielsko.com.pl,http://commons.wikimedia.org/wiki/Special:FilePath/ATS56%20G-Operacja%20Po%C5%82udnie%202011.JPG
http://www.wikidata.org/entity/Q17619161,Muzeum Pożarnictwa w Przodkowie,Point(18.2875 54.3764),,http://commons.wikimedia.org/wiki/Special:FilePath/Przodkowo%20%28OSP%29.JPG
http://www.wikidata.org/entity/Q17619164,Muzeum Ziemi Rawskiej w Rawie Mazowieckiej,Point(20.25 51.7667),,
http://www.wikidata.org/entity/Q17619165,Muzeum Mleczarstwa w Rzeszowie,Point(21.9982 50.0514),http://zss.rze.pl/?page_id=19,
http://www.wikidata.org/entity/Q17619166,Muzeum Miodu i Pszczelarstwa w Pszczółkach,Point(18.7007 54.1737),,
http://www.wikidata.org/entity/Q17619167,Muzeum Ziemi Sadowieńskiej,Point(21.8511 52.6347),,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Ziemi%20Sadowie%C5%84skiej%201.JPG
http://www.wikidata.org/entity/Q17619168,Muzeum Zagłębia Staropolskiego w Sielpi,Point(20.3436 51.1139),,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Zag%C5%82%C4%99bia%20Staropolskiego%20w%20Sielpi.jpg
http://www.wikidata.org/entity/Q17619172,Muzeum w Skarszewach,Point(18.4458 54.0672),,
http://www.wikidata.org/entity/Q17619176,Wystawa Pamiątek Regionalnych w Słońsku,Point(14.8044 52.5702),,
http://www.wikidata.org/entity/Q17619179,Muzeum Miasta Słupska w Słupsku,Point(17.0543 54.4785),,
http://www.wikidata.org/entity/Q17619182,Muzeum Ślężańskie im. Stanisława Dunajewskiego w Sobótce,Point(16.7444 50.8961),http://www.muzeum.sobotka.pl,
http://www.wikidata.org/entity/Q17619184,Muzeum Przyrody i Techniki w Starachowicach,Point(21.0667 51.048),http://www.ekomuzeum.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Zesp%C3%B3%C5%82%20zak%C5%82adu%20wielkopiecowego%20w%20Starachowicach.jpg
http://www.wikidata.org/entity/Q17619187,Ośrodek Dydaktyczno-Muzealny Poleskiego Parku Narodowego w Starym Załuczu,Point(23.1222 51.3959),http://www.poleskipn.pl/index.php?option=com_content&task=view&id=334&Itemid=236,http://commons.wikimedia.org/wiki/Special:FilePath/O%C5%9Brodek%20Dydaktyczno-Muzealny%20Poleskiego%20Parku%20Narodowego%20%281%29.JPG
http://www.wikidata.org/entity/Q17619190,Muzeum Ziemi Kociewskiej w Starogardzie Gdańskim,Point(18.5311 53.9684),https://muzeumstarogard.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Starogard%20muzeum.jpg
http://www.wikidata.org/entity/Q17619193,Muzeum Pszczelarstwa w Stróżach,Point(20.9655 49.6712),http://muzeum.sacz.pl/muzeum-pszczelarstwa-i-skansen-pszczelarski-w-strozach/,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Pszczelarstwa%20im.%20Bogdana%20Szymusika%20w%20Str%C3%B3%C5%BCach.jpg
http://www.wikidata.org/entity/Q17619196,Izba Historii Regionu w Suszu,Point(19.3353 53.7169),,
http://www.wikidata.org/entity/Q17619198,Muzeum Pożarnictwa w Szczuczynie,Point(22.2844 53.5642),,
http://www.wikidata.org/entity/Q17619200,Muzeum Ziemi Dobrzyńskiej w Rypinie,Point(19.4099 53.0641),http://www.muzeum.rypin.eu,http://commons.wikimedia.org/wiki/Special:FilePath/Rypin-muzeum.jpg
http://www.wikidata.org/entity/Q17619201,Muzeum Ziemi Szubińskiej w Szubinie,Point(17.75 53.0167),http://www.muzeum.szubin.net,
http://www.wikidata.org/entity/Q17619205,Muzeum Nożyczek w Tarnogrodzie,Point(22.7417 50.3611),,http://commons.wikimedia.org/wiki/Special:FilePath/Tarnogr%C3%B3d%20Synagoga.jpg
http://www.wikidata.org/entity/Q17619206,Społeczne Muzeum Ziemi Tłuszczańskiej w Tłuszczu,Point(21.45 52.4333),,
http://www.wikidata.org/entity/Q17619208,Muzeum Kultu św. Jadwigi Śląskiej w Trzebnicy,Point(17.0674 51.3092),,http://commons.wikimedia.org/wiki/Special:FilePath/Poland%20Trzebnica%20-%20sanctuary%20of%20Hedwig.jpg
http://www.wikidata.org/entity/Q17619212,Muzeum Unitry w Poznaniu,Point(16.9167 52.4167),,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Unitry%20w%20Poznaniu%20stycze%C5%84%202017%20-%202.jpg
http://www.wikidata.org/entity/Q17619213,Muzeum Ziemi Usteckiej w Ustce,Point(16.8611 54.5811),http://www.muzeumustka.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Ustka%20-%20Museum%20of%20Ustka.jpg
http://www.wikidata.org/entity/Q17619214,"Prywatne Muzeum Polsko-Amerykańskie ""Hell's Angel"" w Wadowicach",Point(19.4927 49.8834),,
http://www.wikidata.org/entity/Q17619215,Muzeum Miejskie w Wąbrzeźnie,Point(18.95 53.2833),,
http://www.wikidata.org/entity/Q17619216,Muzeum Ziemi Zaborskiej w Wielu,Point(17.8619 53.9233),,
http://www.wikidata.org/entity/Q17619217,Muzeum Ziemi Zaklikowskiej w Zaklikowie,Point(22.1017 50.7567),,
http://www.wikidata.org/entity/Q17619218,Muzeum Techniki i Rzemiosła Wiejskiego w Zapuście,Point(15.345 51.0286),http://muzeumzapusta.republika.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Zapusta%2C%20Muzeum%20%28Q17619218%29.jpg
http://www.wikidata.org/entity/Q19366366,Centrum Dokumentacji Deportacji Górnoślązaków w Radzionkowie,Point(18.91444397 50.40883255),http://www.deportacje45.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Budynek%20Centrum%20Dokumentacji%20Deportacji%20G%C3%B3rno%C5%9Bl%C4%85zak%C3%B3w%20do%20ZSRR%20w%201945%20roku.jpg
http://www.wikidata.org/entity/Q19400484,Centrum Techniki i Rozwoju Regionu „Muzeum Nowoczesności” w Olsztynie,Point(20.481306 53.773486),http://tartak.mok.olsztyn.pl/index.html,http://commons.wikimedia.org/wiki/Special:FilePath/Technikmuseum%20Allenstein%201.jpg
http://www.wikidata.org/entity/Q19400484,Centrum Techniki i Rozwoju Regionu „Muzeum Nowoczesności” w Olsztynie,Point(20.4951 53.7734),http://tartak.mok.olsztyn.pl/index.html,http://commons.wikimedia.org/wiki/Special:FilePath/Technikmuseum%20Allenstein%201.jpg
http://www.wikidata.org/entity/Q19400527,Muzeum Narciarstwa w Cieklinie,Point(21.3872 49.6458),http://www.muzeum-narciarstwa.pl,
http://www.wikidata.org/entity/Q19400671,Muzeum Kowalstwa i Ślusarstwa w Hajnówce,Point(23.5808 52.7424),,http://commons.wikimedia.org/wiki/Special:FilePath/Hajnowka%20Muzeum%20Kowalstwa%20front.jpg
http://www.wikidata.org/entity/Q19400774,Izba Muzealna Polskiego Radia w Katowicach,Point(19.0213 50.2531),,
http://www.wikidata.org/entity/Q19400775,Muzeum Organów Śląskich,Point(19.03 50.2553),,http://commons.wikimedia.org/wiki/Special:FilePath/Katowice%20Karol%20Szymanowski%20Academy%20of%20Music.jpg
http://www.wikidata.org/entity/Q19401005,Muzeum Bursztynu w Jarosławcu,Point(16.5399 54.5409),http://www.muzeumbursztynu.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Bursztynu%20w%20Jaros%C5%82awcu.jpg
http://www.wikidata.org/entity/Q19401440,Muzeum Nauk o Ziemi w Sosnowcu,Point(19.1336 50.2991),https://mnoz.us.edu.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Wydzia%C5%82u%20Nauk%20o%20Ziemi%20Uniwersytetu%20%C5%9Al%C4%85skiego%20w%20Sosnowcu.jpg
http://www.wikidata.org/entity/Q19401440,Muzeum Nauk o Ziemi w Sosnowcu,Point(19.1336 50.2991),https://mnoz.us.edu.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/US%20wydzia%C5%82%20nauk%20o%20ziemi.jpg
http://www.wikidata.org/entity/Q19401647,Muzeum Radia Wrocław,Point(17.0069 51.0717),,http://commons.wikimedia.org/wiki/Special:FilePath/PolskieRadioWroclaw-ulKarkonoska.jpg
http://www.wikidata.org/entity/Q19632392,Muzeum Uniwersytetu Marii Curie-Skłodowskiej w Lublinie,Point(22.54106 51.24655),,http://commons.wikimedia.org/wiki/Special:FilePath/UMCS%2C%20biblioteka%20g%C5%82%C3%B3wna%2C%20nowa%20%2829-03-2009%29.JPG
http://www.wikidata.org/entity/Q19722232,Muzeum Powstańców Wielkopolskich w Lusowie,Point(16.694467 52.433594),http://muzeumlusowo.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20of%20Wielkopolskie%20Uprising%2C%20Lusowo.JPG
http://www.wikidata.org/entity/Q19788790,Muzeum Misyjne Misjonarzy Oblatów Maryi Niepokalanej w Obrze,Point(16.056556 52.070795),http://www.obra.oblaci.pl/muzeum/muzeum.html,http://commons.wikimedia.org/wiki/Special:FilePath/Obra%20klasztor%202.JPG
http://www.wikidata.org/entity/Q19788805,Muzeum Misyjne OO. Werbistów w Chludowie,Point(16.850544 52.557272),,
http://www.wikidata.org/entity/Q20021172,Muzeum Chata Kaszubska w Brusach,Point(17.694428 53.878894),,
http://www.wikidata.org/entity/Q20021209,Gminny Skansen Maszyn i Urządzeń Rolniczych w Podmoklu Małym,Point(15.805556 52.191111),,
http://www.wikidata.org/entity/Q20021223,"Muzeum ""Tytan"" w Malechowie",Point(16.513889 54.3075),http://fortmarian.pl,
http://www.wikidata.org/entity/Q20032272,Podziemia Będzińskie,Point(19.131667 50.326061),http://muzeum.bedzin.pl/podziemia-b%C4%99dzi%C5%84skie,http://commons.wikimedia.org/wiki/Special:FilePath/Podziemia%20b%C4%99dzin.jpg
http://www.wikidata.org/entity/Q20032334,Czarci Młyn w Świeradowie-Zdroju,Point(15.313803 50.928603),,http://commons.wikimedia.org/wiki/Special:FilePath/Czerniawa%20Zdr%C3%B3j-%20M%C5%82yn%20wodny.JPG
http://www.wikidata.org/entity/Q20032538,Pracownia Grafiki im. Pawła Stellera,Point(19.015019 50.252033),,http://commons.wikimedia.org/wiki/Special:FilePath/Dzial%20Grafiki%20im.%20Pawla%20Stellera%20Kosciuszki%2047%20Katowice.jpg
http://www.wikidata.org/entity/Q20032571,Kopalnia Złota Aurelia w Złotoryi,Point(15.921219 51.130456),,http://commons.wikimedia.org/wiki/Special:FilePath/KopalniaZlota.jpg
http://www.wikidata.org/entity/Q20032660,Izba Tradycji Ziemi Strzegomskiej w Strzegomiu,Point(16.344086 50.960719),,
http://www.wikidata.org/entity/Q20032661,Muzeum 1 Pułku Ułanów Krechowieckich w Augustowie,Point(23.005 53.856944444),,http://commons.wikimedia.org/wiki/Special:FilePath/August%C3%B3w%2C%20ko%C5%9Bci%C3%B3%C5%82%20pw.%20Matki%20Boskiej%20Cz%C4%99stochowskiej%202.JPG
http://www.wikidata.org/entity/Q20032662,Muzeum 2 Korpusu Polskiego w Józefowie,Point(21.24256 52.14005),http://www.2korpus.pl/,
http://www.wikidata.org/entity/Q20032663,Muzeum 7. Pułku Ułanów Lubelskich w Mińsku Mazowieckim,Point(21.55209 52.17488),http://www.ulani-minskmaz.home.pl/,
http://www.wikidata.org/entity/Q20032664,Muzeum Historii i Tradycji Żołnierzy Suwalszczyzny w Suwałkach,Point(22.929368 54.085167),,http://commons.wikimedia.org/wiki/Special:FilePath/Suwa%C5%82ki%20ul.%20Wojska%20Polskiego%20-%20Kasyno%20%285%29.JPG
http://www.wikidata.org/entity/Q20032665,Muzeum Historii Ziemi Kamieńskiej w Kamieniu Pomorskim,Point(14.77243 53.972755),http://www.mhzk.eu/,http://commons.wikimedia.org/wiki/Special:FilePath/Katedra%20w%20Kamieniu%20Pomorskim.JPG
http://www.wikidata.org/entity/Q20032666,Muzeum Oręża i Techniki Użytkowej w Kobyłce,Point(21.195012 52.34986),,
http://www.wikidata.org/entity/Q20032667,Muzeum Techniki Wojskowej i Cywilnej w Markach,Point(21.109783 52.318187),,
http://www.wikidata.org/entity/Q20032684,Muzeum Katedry i Zakładu Medycyny Sądowej Uniwersytetu Medycznego w Poznaniu,Point(16.90452 52.40423),,
http://www.wikidata.org/entity/Q20032718,Muzeum Historii Miasta Zduńska Wola,Point(18.934092615 51.600546388),http://www.muzeum.zdunskawola.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20ZdWola%20City%20museum.jpg
http://www.wikidata.org/entity/Q20032719,Muzeum Misyjno - Etnograficzne Księży Werbistów w Pieniężnie,Point(20.093833 54.236461),,http://commons.wikimedia.org/wiki/Special:FilePath/Pieni%C4%99%C5%BCno%2C%20Seminarium%20Werbist%C3%B3w%20zewn%C4%85trz.jpg
http://www.wikidata.org/entity/Q20032721,Muzeum Prowincji Ojców Bernardynów w Leżajsku,Point(22.408611 50.270556),,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20-%20Le%C5%BCajsk%20-%20klasztor%20bernardyn%C3%B3w%20-%202012-05-02--17-10-13-04.jpg
http://www.wikidata.org/entity/Q20032723,Muzeum Sakralne Katedry Zamojskiej,Point(23.250579 50.716118),http://muzeum.katedra.zamojskolubaczowska.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Infu%C5%82atka.JPG
http://www.wikidata.org/entity/Q20032725,Muzeum Sztuki Sakralnej Sufragania w Żninie,Point(17.728854 52.846826),,http://commons.wikimedia.org/wiki/Special:FilePath/Sufragania%2C%20dw%C3%B3r%20biskupi%20z%20XVIII%20w..jpg
http://www.wikidata.org/entity/Q20032726,Muzeum Toruńskiego Piernika,Point(18.608333 53.011111),https://muzeum.torun.pl/en/the-museum-of-torun-gingerbread/,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Toru%C5%84skiego%20Piernika1.jpg
http://www.wikidata.org/entity/Q20032726,Muzeum Toruńskiego Piernika,Point(18.608333 53.011111),https://muzeum.torun.pl/muzeum-torunskiego-piernika/,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Toru%C5%84skiego%20Piernika1.jpg
http://www.wikidata.org/entity/Q20032727,Muzeum Warszawskiej Prowincji Kapucynów w Zakroczymiu,Point(20.612347 52.43511),,http://commons.wikimedia.org/wiki/Special:FilePath/Zakroczym%2C%20O%C5%9Brodek%20Apostolstwa%20Trze%C5%BAwo%C5%9Bci%20im.%20Ojca%20Benignusa%20Jana%20Sosnowskiego%20Zakonu%20Braci%20Mniejszych%20Kapucyn%C3%B3%20-%20fotopolska.eu%20%28302316%29.jpg
http://www.wikidata.org/entity/Q20032728,Muzeum Zakładu Historii Farmacji w Lublinie,Point(22.568573 51.248519),,http://commons.wikimedia.org/wiki/Special:FilePath/A503%20ul.%20Grodzka%205%20Lublins.jpg
http://www.wikidata.org/entity/Q20032729,Muzeum Zgromadzenia Księży Orionistów w Zduńskiej Woli,Point(18.953851 51.592349),,
http://www.wikidata.org/entity/Q20032780,Podziemia Opatowskie,Point(21.422795 50.801242),,http://commons.wikimedia.org/wiki/Special:FilePath/Opat%C3%B3w%20rynek%20podziemia%2002.jpg
http://www.wikidata.org/entity/Q20032781,Muzeum Techniki i Militariów w Rzeszowie,Point(22.00735 50.04498),,
http://www.wikidata.org/entity/Q20032805,Piwnica pod Fortuną w Lublinie,Point(22.568461 51.248058),https://teatrnn.pl/piwnica-fortuna/,http://commons.wikimedia.org/wiki/Special:FilePath/Lublin%2C%20Oddzia%C5%82%20Miejski%20PTTK%20-%20Kancelaria%20Miejska%20-%20EDUCOM%20-%20Galeria%20Sztuki%20-%20fotopolska.eu%20%28214437%29.jpg
http://www.wikidata.org/entity/Q20032893,Muzeum Radia w Koszalinie,Point(16.199967 54.194017),,
http://www.wikidata.org/entity/Q20032934,Rzeszowskie Piwnice,Point(22.00407 50.03761),http://www.trasa-podziemna.erzeszow.pl,http://commons.wikimedia.org/wiki/Special:FilePath/Underground%20tourist%20route%20in%20Rzesz%C3%B3w%2C%20entry.jpg
http://www.wikidata.org/entity/Q20032942,Podziemna Trasa Turystyczna w Sandomierzu,Point(21.748627 50.679808),http://www.podziemna-trasa-turystyczna.pl/,
http://www.wikidata.org/entity/Q20032955,Gabinet Krzysztofa Skubiszewskiego w Poznaniu,Point(16.938872 52.405222),,
http://www.wikidata.org/entity/Q20032974,Muzeum Starożytności w Krakowie,Point(19.93821 50.06435),,http://commons.wikimedia.org/wiki/Special:FilePath/A-105%20gmach%20Towarzystwa%20Naukowego%20Krakowskiego%20Krak%C3%B3w%20ul.%20S%C5%82awkowska%2017%20MM.JPG
http://www.wikidata.org/entity/Q20033855,Muzeum Pamiątek Wojsk Inżynieryjnych w Gozdowicach,Point(14.325 52.764444),,http://commons.wikimedia.org/wiki/Special:FilePath/Gozdowice%20museum%20%282%29.JPG
http://www.wikidata.org/entity/Q20033856,Muzeum Świerka Istebniańskiego w Jaworzynce,Point(18.932089 49.534331),,
http://www.wikidata.org/entity/Q20033868,Muzeum Misyjne na Świętym Krzyżu,Point(21.052948 50.859419),,http://commons.wikimedia.org/wiki/Special:FilePath/Sw%20Krzyz%20Klasztor%202.jpg
http://www.wikidata.org/entity/Q20033869,Muzeum Misyjno-Ornitologiczne w Kodniu,Point(23.608214 51.913879),,http://commons.wikimedia.org/wiki/Special:FilePath/Ko%C5%9Bci%C3%B3%C5%82%20par.%20p.w.%20%C5%9Bw.%20Anny%20%28Kode%C5%84%29%202008-06-07.07.JPG
http://www.wikidata.org/entity/Q20033870,Muzeum Motoryzacji Topacz w Ślęzie,Point(16.98967 51.035457),http://www.muzeum.topacz.pl/,http://commons.wikimedia.org/wiki/Special:FilePath/Teraz%20zamek%20Topacz%2001.JPG
